tgl,ot,lat,lon,depth,mag,remark,strike1,dip1,rake1,strike2,dip2,rake2,kategori_kerusakan
2022-12-24,14:12:58.228,-7.86,106.54,12,3.1,Java - Indonesia,,,,,,,Aman
2022-12-24,07:20:50.743,-10.55,113.53,62,4.0,South of Java - Indonesia,,,,,,,Aman
2022-12-24,05:43:06.143,-6.79,107.09,10,2.9,Java - Indonesia,,,,,,,Aman
2022-12-25,14:18:07.501,-7.27,106.29,84,3.2,Java - Indonesia,,,,,,,Aman
2022-12-25,12:20:36.601,-7.65,106.64,49,3.3,Java - Indonesia,,,,,,,Aman
2022-12-26,06:06:57.295,-8.78,110.84,12,3.1,Java - Indonesia,,,,,,,Aman
2022-12-27,19:48:06.509,-7.54,106.61,77,3.9,Java - Indonesia,,,,,,,Aman
2022-12-27,18:55:26.510,-6.87,107.02,15,1.7,Java - Indonesia,,,,,,,Aman
2022-12-27,18:45:45.503,-8.18,107.9,29,4.6,Java - Indonesia,,,,,,,Aman
2022-12-27,14:19:17.404,-8.73,110.38,13,3.1,Java - Indonesia,,,,,,,Aman
2022-12-27,07:24:14.827,-9.18,109.62,14,4.5,South of Java - Indonesia,,,,,,,Aman
2022-12-28,20:51:57.108,-7.16,107.42,35,2.0,Java - Indonesia,,,,,,,Aman
2022-12-28,20:36:34.752,-6.84,107.07,13,1.8,Java - Indonesia,,,,,,,Aman
2022-12-28,05:26:32.424,-8.47,108.74,51,3.5,Java - Indonesia,,,,,,,Aman
2022-12-28,00:28:34.196,-6.69,107.34,13,2.3,Java - Indonesia,,,,,,,Aman
2022-12-29,22:16:56.341,-6.75,110.27,11,2.2,Java - Indonesia,,,,,,,Aman
2022-12-29,21:38:58.157,-7.93,110.41,17,1.7,Java - Indonesia,,,,,,,Aman
2022-12-29,21:28:58.127,-9.17,113.1,10,2.8,South of Java - Indonesia,,,,,,,Aman
2022-12-29,20:41:00.571,-6.71,110.26,10,3.1,Java - Indonesia,,,,,,,Aman
2022-12-29,17:49:03.154,-8.96,111.38,11,3.4,Java - Indonesia,,,,,,,Aman
2022-12-30,22:46:44.211,-6.82,107.05,19,2.1,Java - Indonesia,,,,,,,Aman
2022-12-30,03:51:21.415,-7.26,107.72,10,3.0,Java - Indonesia,,,,,,,Aman
2022-12-31,18:01:37.005,-6.92,107.11,26,1.8,Java - Indonesia,,,,,,,Aman
2022-12-31,12:40:33.463,-10.56,112.16,10,4.3,South of Java - Indonesia,,,,,,,Aman
2023-01-01,15:38:14.570,-7.6,106.66,29,3.5,Java - Indonesia,,,,,,,Aman
2023-01-01,14:15:21.112,-9.13,109.56,10,3.3,South of Java - Indonesia,,,,,,,Aman
2023-01-01,14:06:12.622,-7.23,106.8,114,3.0,Java - Indonesia,,,,,,,Aman
2023-01-01,11:42:09.856,-6.8,107.08,12,1.9,Java - Indonesia,,,,,,,Aman
2023-01-01,10:52:39.475,-6.79,107.09,10,3.0,Java - Indonesia,,,,,,,Aman
2023-01-02,23:55:20.881,-8.09,107.9,24,4.7,Java - Indonesia,98.6,71.7,86.2,290.49,18.6,101.3,Aman
2023-01-02,23:55:20.881,-8.09,107.9,24,4.7,Java - Indonesia,,,,,,,Aman
2023-01-02,21:30:04.796,-6.73,106.13,87,2.7,Java - Indonesia,,,,,,,Aman
2023-01-02,19:54:43.074,-6.81,106.11,116,2.7,Java - Indonesia,,,,,,,Aman
2023-01-02,18:06:59.053,-9.08,110.09,10,3.1,South of Java - Indonesia,,,,,,,Aman
2023-01-02,16:49:51.141,-8.65,112.61,101,4.1,Java - Indonesia,,,,,,,Aman
2023-01-02,15:59:20.991,-8.88,111.96,107,2.9,Java - Indonesia,,,,,,,Aman
2023-01-02,15:33:23.548,-6.8,107.11,10,1.7,Java - Indonesia,,,,,,,Aman
2023-01-02,12:58:43.052,-10.36,113.43,10,3.8,South of Java - Indonesia,,,,,,,Aman
2023-01-02,10:42:39.921,-7.08,108.47,265,3.3,Java - Indonesia,,,,,,,Aman
2023-01-02,10:30:54.057,-7.79,107.3,26,3.8,Java - Indonesia,,,,,,,Aman
2023-01-02,10:27:11.056,-8.96,111.25,10,3.0,Java - Indonesia,,,,,,,Aman
2023-01-02,09:35:05.292,-7.3,107.45,95,2.0,Java - Indonesia,,,,,,,Aman
2023-01-02,04:06:55.177,-6.8,107.12,10,2.4,Java - Indonesia,,,,,,,Aman
2023-01-02,00:06:38.179,-6.8,107.1,13,2.3,Java - Indonesia,,,,,,,Aman
2023-01-03,18:32:11.261,-6.86,107.05,19,1.6,Java - Indonesia,,,,,,,Aman
2023-01-03,15:43:48.773,-6.79,107.13,15,2.0,Java - Indonesia,,,,,,,Aman
2023-01-03,14:55:42.034,-6.87,106.95,10,2.4,Java - Indonesia,,,,,,,Aman
2023-01-03,14:39:32.245,-6.77,107.12,11,2.4,Java - Indonesia,,,,,,,Aman
2023-01-03,13:33:28.509,-6.8,106.99,19,2.1,Java - Indonesia,,,,,,,Aman
2023-01-03,10:50:17.527,-6.8,107.12,12,2.2,Java - Indonesia,,,,,,,Aman
2023-01-03,05:32:19.979,-7.18,107.6,10,2.5,Java - Indonesia,,,,,,,Aman
2023-01-04,22:34:42.540,-6.83,107.07,10,3.0,Java - Indonesia,,,,,,,Aman
2023-01-04,21:50:00.472,-6.69,107.12,10,1.8,Java - Indonesia,,,,,,,Aman
2023-01-04,16:33:07.093,-6.88,106.96,10,2.1,Java - Indonesia,,,,,,,Aman
2023-01-04,13:50:51.787,-6.85,107.02,14,2.0,Java - Indonesia,,,,,,,Aman
2023-01-04,08:22:40.437,-6.87,106.98,10,1.9,Java - Indonesia,,,,,,,Aman
2023-01-04,04:21:06.565,-10.53,113.37,10,4.6,South of Java - Indonesia,,,,,,,Aman
2023-01-05,20:28:17.350,-7.83,107.26,27,3.7,Java - Indonesia,,,,,,,Aman
2023-01-05,17:10:53.494,-7.19,107.62,10,2.7,Java - Indonesia,,,,,,,Aman
2023-01-06,23:31:12.119,-10.66,113.24,10,3.7,South of Java - Indonesia,,,,,,,Aman
2023-01-06,22:27:53.150,-10.9,112.66,27,4.5,South of Java - Indonesia,148.2,85.7,6.6,57.74,83.4,175.7,Aman
2023-01-06,22:27:53.150,-10.9,112.66,27,4.5,South of Java - Indonesia,,,,,,,Aman
2023-01-06,20:19:20.421,-6.83,107.06,10,1.8,Java - Indonesia,,,,,,,Aman
2023-01-06,12:49:02.626,-6.88,106.97,10,1.9,Java - Indonesia,,,,,,,Aman
2023-01-06,07:12:29.502,-8.77,110.91,76,2.8,Java - Indonesia,,,,,,,Aman
2023-01-07,17:10:09.441,-8.43,107.8,21,4.1,Java - Indonesia,,,,,,,Aman
2023-01-08,23:25:18.878,-7.88,117.39,13,2.2,Bali Sea,,,,,,,Aman
2023-01-08,22:41:07.077,-8.03,110.41,10,3.1,Java - Indonesia,,,,,,,Aman
2023-01-08,19:07:41.358,-7.81,107.04,19,2.3,Java - Indonesia,,,,,,,Aman
2023-01-08,18:17:10.890,-6.8,107.09,12,1.9,Java - Indonesia,,,,,,,Aman
2023-01-08,18:06:54.019,-6.8,107.07,10,1.7,Java - Indonesia,,,,,,,Aman
2023-01-08,00:55:54.813,-7.7,106.17,12,3.5,Java - Indonesia,,,,,,,Aman
2023-01-09,12:26:34.108,-8.93,111.13,59,5.3,Java - Indonesia,104.4,58.0,91.8,280.96,32.1,87.1,Aman
2023-01-09,12:26:34.108,-8.93,111.13,59,5.3,Java - Indonesia,,,,,,,Aman
2023-01-09,09:17:37.747,-8.74,110.88,31,2.7,Java - Indonesia,,,,,,,Aman
2023-01-09,05:35:49.583,-6.89,107.18,20,1.6,Java - Indonesia,,,,,,,Aman
2023-01-10,19:35:27.132,-7.05,107.03,10,1.4,Java - Indonesia,,,,,,,Aman
2023-01-10,15:52:20.228,-6.85,107.1,10,1.7,Java - Indonesia,,,,,,,Aman
2023-01-10,12:30:10.253,-7.96,106.71,15,2.8,Java - Indonesia,,,,,,,Aman
2023-01-10,09:37:16.790,-8.02,107.87,19,3.1,Java - Indonesia,,,,,,,Aman
2023-01-10,09:23:20.596,-8.06,107.93,24,4.3,Java - Indonesia,,,,,,,Aman
2023-01-10,07:29:52.376,-6.85,107.03,25,2.0,Java - Indonesia,,,,,,,Aman
2023-01-10,05:39:54.568,-9.49,112.89,12,3.3,South of Java - Indonesia,,,,,,,Aman
2023-01-11,21:06:45.983,-7.87,117.68,23,2.2,Bali Sea,,,,,,,Aman
2023-01-11,19:03:38.478,-9.35,110.76,18,3.3,South of Java - Indonesia,,,,,,,Aman
2023-01-11,11:34:37.424,-7.07,105.33,10,3.0,Java - Indonesia,,,,,,,Aman
2023-01-11,08:48:22.509,-6.85,107.0,10,2.4,Java - Indonesia,,,,,,,Aman
2023-01-11,07:48:00.978,-7.08,105.36,10,3.4,Java - Indonesia,,,,,,,Aman
2023-01-11,05:20:19.500,-7.37,106.86,16,2.5,Java - Indonesia,,,,,,,Aman
2023-01-11,05:13:25.025,-6.79,107.1,19,2.0,Java - Indonesia,,,,,,,Aman
2023-01-11,01:00:00.569,-7.25,107.19,123,2.4,Java - Indonesia,,,,,,,Aman
2023-01-11,00:51:42.598,-6.86,107.08,10,1.9,Java - Indonesia,,,,,,,Aman
2023-01-12,21:29:59.047,-8.82,110.94,11,2.9,Java - Indonesia,,,,,,,Aman
2023-01-12,17:50:16.187,-7.91,117.51,18,2.4,Bali Sea,,,,,,,Aman
2023-01-12,13:00:34.882,-6.85,107.1,10,1.8,Java - Indonesia,,,,,,,Aman
2023-01-12,12:16:00.801,-7.14,107.03,97,2.4,Java - Indonesia,,,,,,,Aman
2023-01-12,06:57:23.367,-6.84,107.09,10,2.2,Java - Indonesia,,,,,,,Aman
2023-01-13,17:49:04.527,-7.96,110.48,19,1.8,Java - Indonesia,,,,,,,Aman
2023-01-13,11:46:43.780,-7.23,109.83,10,3.5,Java - Indonesia,,,,,,,Aman
2023-01-13,11:42:59.989,-9.38,110.46,12,3.5,South of Java - Indonesia,,,,,,,Aman
2023-01-13,05:26:24.037,-7.65,106.35,27,3.3,Java - Indonesia,,,,,,,Aman
2023-01-14,20:32:18.142,-6.51,106.53,148,4.7,Java - Indonesia,88.9,74.6,-111.4,324.71,26.2,-37.1,Aman
2023-01-14,20:32:18.142,-6.51,106.53,148,4.7,Java - Indonesia,,,,,,,Aman
2023-01-14,11:12:54.970,-7.14,109.75,27,1.8,Java - Indonesia,,,,,,,Aman
2023-01-15,18:59:19.757,-6.83,107.1,10,2.0,Java - Indonesia,,,,,,,Aman
2023-01-15,15:34:08.963,-7.48,106.95,90,2.8,Java - Indonesia,,,,,,,Aman
2023-01-15,04:33:59.644,-7.99,117.81,25,2.8,Bali Sea,,,,,,,Aman
2023-01-15,02:43:23.605,-7.8,108.19,81,3.1,Java - Indonesia,,,,,,,Aman
2023-01-16,18:01:03.677,-7.54,106.64,75,3.8,Java - Indonesia,,,,,,,Aman
2023-01-16,17:16:45.558,-6.84,107.04,10,2.7,Java - Indonesia,,,,,,,Aman
2023-01-16,02:38:17.584,-6.85,107.1,10,1.6,Java - Indonesia,,,,,,,Aman
2023-01-17,20:29:13.527,-7.19,107.58,10,2.5,Java - Indonesia,,,,,,,Aman
2023-01-17,17:37:18.048,-6.84,107.1,10,2.6,Java - Indonesia,,,,,,,Aman
2023-01-17,16:12:01.241,-6.79,107.09,10,2.7,Java - Indonesia,,,,,,,Aman
2023-01-17,13:10:19.222,-7.78,107.28,34,3.5,Java - Indonesia,,,,,,,Aman
2023-01-17,08:39:44.810,-6.84,107.08,10,1.7,Java - Indonesia,,,,,,,Aman
2023-01-17,07:44:54.335,-6.91,107.18,71,2.0,Java - Indonesia,,,,,,,Aman
2023-01-17,05:49:41.432,-6.95,107.01,10,2.3,Java - Indonesia,,,,,,,Aman
2023-01-17,04:36:13.396,-9.22,112.49,25,4.8,South of Java - Indonesia,132.7,59.8,66.8,353.11,37.4,124.1,Aman
2023-01-17,04:36:13.396,-9.22,112.49,25,4.8,South of Java - Indonesia,,,,,,,Aman
2023-01-17,03:35:40.431,-7.24,107.6,10,1.8,Java - Indonesia,,,,,,,Aman
2023-01-18,20:13:45.481,-9.72,113.97,10,3.6,South of Java - Indonesia,,,,,,,Aman
2023-01-18,17:07:05.386,-9.33,111.65,21,3.1,South of Java - Indonesia,,,,,,,Aman
2023-01-18,16:27:51.427,-10.95,111.67,10,5.1,South of Java - Indonesia,83.6,39.4,-96.3,271.81,50.8,-84.8,Aman
2023-01-18,16:27:51.427,-10.95,111.67,10,5.1,South of Java - Indonesia,,,,,,,Aman
2023-01-18,16:10:52.113,-10.86,111.75,39,4.8,South of Java - Indonesia,96.5,43.4,-71.8,252.17,49.3,-106.5,Aman
2023-01-18,16:10:52.113,-10.86,111.75,39,4.8,South of Java - Indonesia,,,,,,,Aman
2023-01-19,07:42:48.934,-7.11,106.06,26,2.6,Java - Indonesia,,,,,,,Aman
2023-01-20,23:48:30.009,-6.83,107.06,15,1.8,Java - Indonesia,,,,,,,Aman
2023-01-20,23:23:58.199,-6.79,107.08,10,3.5,Java - Indonesia,,,,,,,Aman
2023-01-20,21:58:34.781,-7.75,117.56,282,3.3,Bali Sea,,,,,,,Aman
2023-01-20,12:49:09.305,-7.21,109.79,13,2.3,Java - Indonesia,,,,,,,Aman
2023-01-20,10:59:24.199,-9.91,109.68,25,3.6,South of Java - Indonesia,,,,,,,Aman
2023-01-21,23:50:26.972,-9.69,113.96,12,3.1,South of Java - Indonesia,,,,,,,Aman
2023-01-21,17:38:37.808,-8.43,112.55,142,3.4,Java - Indonesia,,,,,,,Aman
2023-01-21,00:04:45.891,-6.81,107.09,19,2.2,Java - Indonesia,,,,,,,Aman
2023-01-22,22:31:50.015,-7.86,117.39,285,2.4,Bali Sea,,,,,,,Aman
2023-01-22,04:58:36.459,-6.71,107.34,10,3.7,Java - Indonesia,,,,,,,Aman
2023-01-22,03:31:19.690,-9.53,112.94,12,3.5,South of Java - Indonesia,,,,,,,Aman
2023-01-23,20:26:26.727,-6.83,107.08,11,2.1,Java - Indonesia,,,,,,,Aman
2023-01-23,20:07:57.456,-6.68,107.23,10,2.0,Java - Indonesia,,,,,,,Aman
2023-01-23,19:45:02.281,-6.83,107.06,10,4.5,Java - Indonesia,333.0,88.4,175.1,63.14,85.1,1.6,Aman
2023-01-23,19:45:02.281,-6.83,107.06,10,4.5,Java - Indonesia,,,,,,,Aman
2023-01-23,14:06:42.153,-7.5,106.0,22,2.9,Java - Indonesia,,,,,,,Aman
2023-01-23,01:44:12.118,-10.63,113.3,10,3.9,South of Java - Indonesia,,,,,,,Aman
2023-01-23,01:10:02.821,-7.92,117.41,12,2.7,Bali Sea,,,,,,,Aman
2023-01-24,18:09:10.201,-5.42,106.66,281,3.4,Java - Indonesia,,,,,,,Aman
2023-01-24,05:35:45.916,-6.8,107.08,10,2.4,Java - Indonesia,,,,,,,Aman
2023-01-25,19:10:59.342,-10.76,111.74,23,4.6,South of Java - Indonesia,148.5,85.9,3.9,58.25,86.1,175.9,Aman
2023-01-25,19:10:59.342,-10.76,111.74,23,4.6,South of Java - Indonesia,,,,,,,Aman
2023-01-25,10:46:39.453,-9.28,113.47,10,3.2,South of Java - Indonesia,,,,,,,Aman
2023-01-25,08:17:54.675,-10.63,113.45,10,4.1,South of Java - Indonesia,,,,,,,Aman
2023-01-26,12:56:33.157,-7.98,110.47,10,3.0,Java - Indonesia,,,,,,,Aman
2023-01-26,03:33:28.683,-7.23,110.2,240,3.8,Java - Indonesia,,,,,,,Aman
